name,latitude,longitude,dpcapacity,outCounts
State St & Harrison St,41.87395806,-87.62773949,19,"[232.0, 1.0, 15.0, 9.0, 4.0, 7.0, 13.0, 0.0, 16.0, 18.0, 5.0, 36.0, 62.0, 55.0, 4.0, 4.0, 12.0, 0.0, 8.0, 14.0, 58.0, 7.0, 83.0, 238.0, 132.0, 47.0, 55.0, 71.0, 43.0, 3.0, 65.0, 3.0, 141.0, 24.0, 69.0, 86.0, 25.0, 13.0, 22.0, 18.0, 49.0, 2.0, 179.0, 3.0, 10.0, 61.0, 64.0, 8.0, 114.0, 5.0, 9.0, 99.0, 25.0, 6.0, 179.0, 141.0, 149.0, 26.0, 134.0, 8.0, 51.0, 8.0, 4.0, 7.0, 181.0, 70.0, 10.0, 4.0, 9.0, 191.0, 52.0, 25.0, 19.0, 23.0, 21.0, 30.0, 37.0, 2.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 36.0, 0.0, 4.0, 0.0, 0.0, 14.0, 1.0, 3.0, 6.0, 1.0, 0.0, 1.0, 25.0, 7.0, 0.0, 3.0, 2.0, 46.0, 0.0, 4.0, 0.0, 7.0, 12.0, 5.0, 10.0, 24.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 2.0, 0.0, 12.0, 0.0, 0.0, 0.0, 51.0, 39.0, 11.0, 1.0, 15.0, 115.0, 42.0, 34.0, 11.0, 36.0, 6.0, 28.0, 4.0, 7.0, 2.0, 0.0, 0.0, 0.0, 12.0, 38.0, 2.0, 24.0, 31.0, 18.0, 17.0, 19.0, 51.0, 3.0, 0.0, 2.0, 0.0, 0.0, 2.0, 6.0, 9.0, 5.0, 2.0, 10.0, 17.0, 9.0, 0.0, 1.0, 0.0, 0.0, 2.0, 2.0, 0.0, 4.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 3.0, 1.0, 1.0, 2.0, 0.0, 0.0, 1.0, 4.0, 0.0, 0.0, 4.0, 0.0, 0.0, 1.0, 0.0, 12.0, 16.0, 6.0, 8.0, 0.0, 0.0, 37.0, 0.0, 0.0, 1.0, 0.0, 0.0, 8.0, 0.0, 0.0, 10.0, 2.0, 0.0, 2.0, 0.0, 1.0, 25.0, 1.0, 3.0, 0.0, 1.0, 1.0, 1.0, 6.0, 0.0, 4.0, 51.0, 5.0, 0.0, 22.0, 15.0, 0.0, 2.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 5.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 3.0, 0.0, 3.0, 0.0, 0.0, 0.0, 3.0, 0.0, 2.0, 7.0, 23.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 4.0, 12.0, 0.0, 3.0, 13.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 2.0]"
Wilton Ave & Diversey Pkwy,41.93250008,-87.65268082,19,"[0.0, 168.0, 0.0, 1.0, 7.0, 12.0, 5.0, 40.0, 3.0, 2.0, 13.0, 6.0, 23.0, 15.0, 22.0, 20.0, 10.0, 15.0, 11.0, 0.0, 0.0, 138.0, 12.0, 5.0, 6.0, 0.0, 0.0, 9.0, 0.0, 26.0, 14.0, 18.0, 9.0, 1.0, 7.0, 2.0, 15.0, 11.0, 0.0, 6.0, 0.0, 18.0, 0.0, 42.0, 22.0, 2.0, 4.0, 156.0, 1.0, 47.0, 7.0, 0.0, 3.0, 10.0, 2.0, 14.0, 4.0, 5.0, 1.0, 4.0, 63.0, 21.0, 52.0, 3.0, 11.0, 7.0, 3.0, 36.0, 60.0, 8.0, 2.0, 10.0, 5.0, 3.0, 0.0, 0.0, 18.0, 3.0, 7.0, 27.0, 54.0, 113.0, 2.0, 73.0, 20.0, 2.0, 0.0, 0.0, 0.0, 31.0, 0.0, 51.0, 4.0, 2.0, 0.0, 7.0, 7.0, 0.0, 1.0, 0.0, 0.0, 0.0, 4.0, 7.0, 40.0, 39.0, 36.0, 0.0, 0.0, 0.0, 0.0, 2.0, 72.0, 120.0, 37.0, 59.0, 56.0, 12.0, 0.0, 1.0, 33.0, 66.0, 5.0, 38.0, 24.0, 0.0, 0.0, 1.0, 0.0, 0.0, 11.0, 2.0, 0.0, 18.0, 48.0, 0.0, 0.0, 7.0, 2.0, 0.0, 2.0, 1.0, 9.0, 70.0, 1.0, 13.0, 0.0, 0.0, 0.0, 2.0, 0.0, 7.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 8.0, 4.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 9.0, 384.0, 0.0, 14.0, 9.0, 24.0, 17.0, 16.0, 10.0, 28.0, 11.0, 4.0, 14.0, 6.0, 2.0, 1.0, 0.0, 5.0, 19.0, 4.0, 0.0, 3.0, 12.0, 6.0, 6.0, 4.0, 0.0, 0.0, 3.0, 4.0, 4.0, 0.0, 5.0, 5.0, 1.0, 5.0, 6.0, 11.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 11.0, 0.0, 9.0, 2.0, 1.0, 0.0, 4.0, 5.0, 0.0, 3.0, 11.0, 14.0, 1.0, 17.0, 11.0, 3.0, 0.0, 0.0, 4.0, 4.0, 2.0, 1.0, 7.0, 0.0, 26.0, 1.0, 0.0, 0.0, 0.0, 3.0, 33.0, 0.0, 0.0, 0.0, 3.0, 50.0, 3.0, 0.0, 21.0, 0.0, 56.0, 4.0, 1.0, 66.0, 4.0, 6.0, 0.0, 0.0, 2.0, 0.0, 0.0, 38.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 7.0, 18.0, 3.0, 0.0]"
Morgan St & 18th St,41.858086,-87.651073,15,"[24.0, 1.0, 145.0, 91.0, 0.0, 6.0, 16.0, 0.0, 5.0, 26.0, 1.0, 0.0, 3.0, 5.0, 0.0, 0.0, 6.0, 1.0, 1.0, 11.0, 15.0, 0.0, 2.0, 19.0, 18.0, 6.0, 7.0, 3.0, 9.0, 2.0, 7.0, 33.0, 6.0, 6.0, 2.0, 1.0, 8.0, 3.0, 34.0, 6.0, 48.0, 0.0, 71.0, 4.0, 1.0, 15.0, 2.0, 1.0, 5.0, 4.0, 10.0, 11.0, 15.0, 1.0, 8.0, 13.0, 30.0, 26.0, 11.0, 18.0, 1.0, 3.0, 0.0, 1.0, 33.0, 31.0, 4.0, 1.0, 2.0, 33.0, 1.0, 0.0, 7.0, 0.0, 20.0, 4.0, 2.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 5.0, 4.0, 4.0, 4.0, 2.0, 26.0, 3.0, 0.0, 1.0, 76.0, 0.0, 1.0, 0.0, 33.0, 16.0, 1.0, 28.0, 0.0, 0.0, 1.0, 0.0, 1.0, 3.0, 2.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 8.0, 16.0, 20.0, 10.0, 5.0, 1.0, 4.0, 1.0, 0.0, 0.0, 3.0, 0.0, 5.0, 1.0, 5.0, 0.0, 0.0, 1.0, 2.0, 5.0, 3.0, 0.0, 0.0, 3.0, 0.0, 0.0, 10.0, 0.0, 1.0, 0.0, 15.0, 5.0, 0.0, 36.0, 9.0, 5.0, 3.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 47.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 1.0, 0.0, 4.0, 0.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 8.0, 5.0, 1.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 7.0, 2.0, 3.0, 0.0, 1.0, 21.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 2.0, 0.0, 2.0]"
Racine Ave & 18th St,41.85818061,-87.65648665,15,"[12.0, 1.0, 65.0, 96.0, 0.0, 1.0, 36.0, 0.0, 15.0, 28.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 5.0, 3.0, 5.0, 69.0, 30.0, 0.0, 4.0, 57.0, 5.0, 6.0, 3.0, 16.0, 7.0, 4.0, 4.0, 10.0, 0.0, 16.0, 14.0, 3.0, 1.0, 2.0, 34.0, 3.0, 80.0, 0.0, 79.0, 4.0, 4.0, 7.0, 1.0, 0.0, 2.0, 3.0, 7.0, 15.0, 44.0, 0.0, 22.0, 4.0, 6.0, 21.0, 11.0, 7.0, 6.0, 3.0, 0.0, 2.0, 26.0, 1.0, 0.0, 0.0, 0.0, 15.0, 14.0, 0.0, 1.0, 1.0, 20.0, 8.0, 1.0, 1.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 11.0, 0.0, 1.0, 2.0, 18.0, 0.0, 0.0, 3.0, 47.0, 0.0, 0.0, 1.0, 23.0, 14.0, 7.0, 17.0, 0.0, 1.0, 0.0, 0.0, 0.0, 18.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 1.0, 5.0, 3.0, 3.0, 3.0, 1.0, 3.0, 13.0, 3.0, 0.0, 33.0, 1.0, 3.0, 2.0, 2.0, 0.0, 9.0, 0.0, 0.0, 3.0, 7.0, 1.0, 0.0, 0.0, 0.0, 1.0, 9.0, 0.0, 0.0, 0.0, 21.0, 9.0, 0.0, 59.0, 7.0, 1.0, 4.0, 3.0, 0.0, 0.0, 0.0, 0.0, 4.0, 3.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 85.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 11.0, 1.0, 0.0, 17.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 10.0, 55.0, 0.0, 0.0, 3.0, 1.0, 0.0, 0.0, 21.0, 3.0, 4.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 1.0, 0.0, 0.0, 5.0, 0.0, 0.0, 6.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 40.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 5.0]"
Wood St & North Ave,41.910329,-87.672516,15,"[1.0, 24.0, 0.0, 0.0, 69.0, 35.0, 2.0, 49.0, 0.0, 0.0, 18.0, 31.0, 5.0, 4.0, 8.0, 3.0, 19.0, 14.0, 36.0, 0.0, 0.0, 11.0, 1.0, 27.0, 2.0, 0.0, 4.0, 4.0, 1.0, 7.0, 23.0, 4.0, 16.0, 3.0, 3.0, 1.0, 8.0, 4.0, 0.0, 9.0, 0.0, 101.0, 0.0, 36.0, 44.0, 0.0, 7.0, 20.0, 2.0, 72.0, 8.0, 1.0, 1.0, 9.0, 24.0, 1.0, 1.0, 7.0, 9.0, 16.0, 13.0, 21.0, 15.0, 11.0, 2.0, 2.0, 16.0, 19.0, 35.0, 3.0, 15.0, 2.0, 18.0, 10.0, 3.0, 0.0, 11.0, 0.0, 3.0, 7.0, 12.0, 9.0, 11.0, 6.0, 21.0, 6.0, 0.0, 1.0, 1.0, 21.0, 0.0, 31.0, 1.0, 20.0, 0.0, 39.0, 2.0, 0.0, 1.0, 0.0, 0.0, 1.0, 5.0, 5.0, 13.0, 7.0, 21.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 4.0, 14.0, 9.0, 2.0, 7.0, 1.0, 7.0, 4.0, 3.0, 4.0, 9.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 6.0, 1.0, 0.0, 19.0, 11.0, 0.0, 0.0, 3.0, 21.0, 0.0, 6.0, 7.0, 2.0, 25.0, 13.0, 0.0, 0.0, 2.0, 0.0, 2.0, 0.0, 4.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.0, 5.0, 5.0, 7.0, 8.0, 3.0, 4.0, 1.0, 0.0, 9.0, 6.0, 2.0, 15.0, 5.0, 2.0, 5.0, 7.0, 1.0, 2.0, 5.0, 1.0, 8.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 3.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 4.0, 1.0, 0.0, 3.0, 4.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 1.0, 0.0, 4.0, 9.0, 10.0, 6.0, 9.0, 1.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 8.0, 8.0, 3.0, 0.0, 1.0, 1.0, 0.0, 7.0, 2.0, 6.0, 8.0, 1.0, 1.0, 1.0, 0.0, 3.0, 1.0, 1.0, 1.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 2.0, 6.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
Wood St & Division St,41.90332,-87.67273,15,"[2.0, 21.0, 4.0, 1.0, 25.0, 118.0, 7.0, 28.0, 4.0, 2.0, 22.0, 1.0, 15.0, 23.0, 16.0, 9.0, 30.0, 57.0, 15.0, 5.0, 6.0, 7.0, 3.0, 32.0, 8.0, 0.0, 6.0, 8.0, 6.0, 8.0, 27.0, 20.0, 10.0, 2.0, 11.0, 13.0, 7.0, 26.0, 0.0, 57.0, 0.0, 54.0, 3.0, 25.0, 84.0, 2.0, 14.0, 25.0, 2.0, 308.0, 30.0, 0.0, 8.0, 20.0, 10.0, 2.0, 19.0, 8.0, 10.0, 8.0, 27.0, 38.0, 11.0, 25.0, 9.0, 43.0, 16.0, 16.0, 14.0, 7.0, 13.0, 7.0, 15.0, 5.0, 0.0, 0.0, 9.0, 3.0, 37.0, 0.0, 5.0, 7.0, 15.0, 3.0, 6.0, 4.0, 0.0, 1.0, 40.0, 41.0, 4.0, 18.0, 1.0, 63.0, 1.0, 76.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 4.0, 13.0, 4.0, 9.0, 8.0, 2.0, 0.0, 0.0, 1.0, 0.0, 3.0, 4.0, 8.0, 4.0, 3.0, 32.0, 23.0, 11.0, 7.0, 0.0, 12.0, 0.0, 7.0, 1.0, 0.0, 2.0, 1.0, 0.0, 13.0, 0.0, 0.0, 21.0, 4.0, 0.0, 0.0, 15.0, 78.0, 0.0, 14.0, 4.0, 6.0, 2.0, 39.0, 3.0, 0.0, 7.0, 4.0, 1.0, 1.0, 8.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 46.0, 14.0, 3.0, 19.0, 8.0, 1.0, 59.0, 21.0, 0.0, 21.0, 8.0, 6.0, 15.0, 2.0, 5.0, 0.0, 2.0, 8.0, 1.0, 1.0, 0.0, 0.0, 31.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 13.0, 13.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 6.0, 0.0, 3.0, 0.0, 0.0, 1.0, 5.0, 0.0, 26.0, 1.0, 2.0, 0.0, 7.0, 3.0, 6.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 4.0, 5.0, 3.0, 0.0, 0.0, 2.0, 28.0, 1.0, 3.0, 1.0, 15.0, 4.0, 3.0, 0.0, 3.0, 0.0, 3.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 4.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 2.0, 12.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 3.0, 0.0]"
Loomis St & Taylor St,41.869417,-87.660996,15,"[19.0, 7.0, 7.0, 42.0, 1.0, 7.0, 98.0, 6.0, 35.0, 106.0, 2.0, 3.0, 1.0, 3.0, 3.0, 2.0, 9.0, 5.0, 0.0, 57.0, 8.0, 6.0, 2.0, 16.0, 4.0, 1.0, 2.0, 9.0, 8.0, 2.0, 4.0, 3.0, 12.0, 4.0, 4.0, 4.0, 4.0, 6.0, 38.0, 4.0, 45.0, 18.0, 27.0, 7.0, 6.0, 2.0, 7.0, 47.0, 5.0, 18.0, 11.0, 4.0, 21.0, 2.0, 42.0, 9.0, 8.0, 43.0, 8.0, 0.0, 3.0, 3.0, 6.0, 9.0, 24.0, 17.0, 4.0, 6.0, 6.0, 10.0, 4.0, 1.0, 32.0, 2.0, 25.0, 35.0, 2.0, 5.0, 5.0, 2.0, 5.0, 13.0, 0.0, 2.0, 2.0, 4.0, 9.0, 5.0, 9.0, 9.0, 1.0, 7.0, 0.0, 1.0, 20.0, 6.0, 1.0, 0.0, 19.0, 4.0, 13.0, 22.0, 3.0, 2.0, 4.0, 9.0, 5.0, 21.0, 1.0, 0.0, 0.0, 1.0, 2.0, 9.0, 2.0, 5.0, 6.0, 2.0, 0.0, 2.0, 10.0, 5.0, 3.0, 3.0, 4.0, 0.0, 7.0, 9.0, 5.0, 2.0, 1.0, 18.0, 2.0, 8.0, 5.0, 1.0, 1.0, 5.0, 2.0, 0.0, 2.0, 6.0, 8.0, 3.0, 4.0, 5.0, 0.0, 1.0, 1.0, 9.0, 0.0, 13.0, 2.0, 0.0, 0.0, 6.0, 1.0, 0.0, 6.0, 0.0, 9.0, 10.0, 0.0, 4.0, 2.0, 0.0, 0.0, 2.0, 4.0, 2.0, 0.0, 4.0, 4.0, 7.0, 0.0, 2.0, 2.0, 3.0, 4.0, 1.0, 0.0, 1.0, 5.0, 1.0, 2.0, 6.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 110.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 4.0, 2.0, 0.0, 5.0, 0.0, 0.0, 5.0, 0.0, 3.0, 0.0, 0.0, 1.0, 29.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 10.0, 1.0, 0.0, 6.0, 0.0, 0.0, 0.0, 2.0, 4.0, 2.0, 1.0, 0.0, 3.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 11.0, 0.0, 0.0, 0.0, 30.0, 0.0, 0.0, 8.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 6.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 26.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 4.0, 0.0, 7.0]"
Sheffield Ave & Kingsbury St,41.90959193,-87.65349723,15,"[1.0, 28.0, 0.0, 0.0, 39.0, 20.0, 6.0, 76.0, 0.0, 0.0, 35.0, 4.0, 13.0, 10.0, 17.0, 39.0, 43.0, 18.0, 13.0, 0.0, 0.0, 18.0, 5.0, 17.0, 0.0, 1.0, 3.0, 7.0, 0.0, 14.0, 9.0, 109.0, 3.0, 1.0, 8.0, 3.0, 18.0, 47.0, 2.0, 31.0, 1.0, 159.0, 6.0, 66.0, 38.0, 2.0, 14.0, 71.0, 0.0, 50.0, 17.0, 0.0, 2.0, 47.0, 11.0, 10.0, 8.0, 2.0, 5.0, 12.0, 14.0, 59.0, 29.0, 7.0, 2.0, 9.0, 15.0, 63.0, 49.0, 3.0, 8.0, 6.0, 10.0, 7.0, 0.0, 0.0, 20.0, 1.0, 10.0, 51.0, 17.0, 26.0, 12.0, 7.0, 38.0, 0.0, 0.0, 3.0, 0.0, 10.0, 1.0, 37.0, 1.0, 15.0, 0.0, 25.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 43.0, 19.0, 17.0, 15.0, 41.0, 1.0, 0.0, 0.0, 1.0, 0.0, 16.0, 38.0, 7.0, 8.0, 7.0, 14.0, 4.0, 8.0, 7.0, 4.0, 2.0, 10.0, 18.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 3.0, 2.0, 20.0, 4.0, 0.0, 0.0, 16.0, 9.0, 0.0, 13.0, 17.0, 11.0, 27.0, 2.0, 3.0, 0.0, 2.0, 4.0, 0.0, 0.0, 4.0, 4.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 42.0, 3.0, 2.0, 9.0, 10.0, 0.0, 22.0, 0.0, 0.0, 35.0, 31.0, 6.0, 41.0, 32.0, 17.0, 8.0, 4.0, 2.0, 3.0, 5.0, 0.0, 10.0, 2.0, 0.0, 12.0, 0.0, 0.0, 2.0, 3.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 1.0, 2.0, 2.0, 10.0, 1.0, 5.0, 2.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 1.0, 0.0, 0.0, 3.0, 4.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 3.0, 0.0, 2.0, 9.0, 13.0, 0.0, 13.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 1.0, 1.0, 0.0, 15.0, 15.0, 0.0, 4.0, 11.0, 0.0, 9.0, 3.0, 6.0, 3.0, 1.0, 0.0, 7.0, 1.0, 9.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 28.0, 0.0, 1.0, 1.0, 7.0, 4.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 3.0, 30.0]"
Aberdeen St & Jackson Blvd,41.87772613,-87.65478743,15,"[46.0, 2.0, 13.0, 20.0, 3.0, 10.0, 27.0, 2.0, 106.0, 69.0, 3.0, 5.0, 32.0, 15.0, 1.0, 1.0, 5.0, 3.0, 7.0, 32.0, 33.0, 2.0, 13.0, 155.0, 41.0, 4.0, 12.0, 51.0, 30.0, 9.0, 30.0, 6.0, 23.0, 39.0, 39.0, 21.0, 12.0, 22.0, 17.0, 22.0, 28.0, 1.0, 32.0, 7.0, 4.0, 3.0, 20.0, 9.0, 18.0, 9.0, 34.0, 14.0, 108.0, 4.0, 208.0, 25.0, 67.0, 90.0, 26.0, 10.0, 14.0, 1.0, 8.0, 30.0, 71.0, 55.0, 3.0, 1.0, 3.0, 15.0, 9.0, 2.0, 5.0, 0.0, 26.0, 31.0, 5.0, 2.0, 35.0, 0.0, 0.0, 3.0, 2.0, 0.0, 2.0, 6.0, 3.0, 2.0, 26.0, 1.0, 0.0, 4.0, 0.0, 12.0, 3.0, 2.0, 0.0, 3.0, 126.0, 3.0, 1.0, 9.0, 1.0, 8.0, 1.0, 0.0, 0.0, 60.0, 0.0, 0.0, 1.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 2.0, 0.0, 10.0, 2.0, 4.0, 0.0, 5.0, 3.0, 0.0, 0.0, 2.0, 16.0, 6.0, 6.0, 0.0, 3.0, 1.0, 11.0, 3.0, 0.0, 0.0, 7.0, 1.0, 0.0, 29.0, 12.0, 0.0, 2.0, 6.0, 1.0, 6.0, 47.0, 8.0, 0.0, 0.0, 1.0, 6.0, 0.0, 5.0, 1.0, 0.0, 0.0, 1.0, 0.0, 6.0, 3.0, 0.0, 8.0, 4.0, 1.0, 10.0, 0.0, 4.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 7.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 14.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 7.0, 3.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 3.0, 29.0, 9.0, 4.0, 9.0, 36.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 0.0, 3.0, 0.0, 0.0, 21.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 2.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 8.0, 0.0, 0.0, 2.0, 3.0, 2.0]"
